task_id,amount_due,days_overdue,risk_score,customer_segment,entry_date
T0283,177.06,185,742,SME,2025-06-06
T0334,741.2,185,745,SME,2025-06-06
T0513,280.72,185,829,SME,2025-06-06
T0761,880.26,185,655,SME,2025-06-06
T1019,590.47,185,511,Retail,2025-06-06
T1238,1178.97,185,523,Retail,2025-06-06
T1382,256.69,185,763,SME,2025-06-06
T1731,413.77,185,307,SME,2025-06-06
T2277,227.59,185,570,Retail,2025-06-06
T2604,84.99,185,478,Retail,2025-06-06
T2730,1266.58,185,323,Retail,2025-06-06
T2815,596.08,185,574,Corporate,2025-06-06
T2916,431.9,185,364,Retail,2025-06-06
T3031,269.25,185,692,SME,2025-06-06
T3197,245.05,185,449,Retail,2025-06-06
T3344,71.17,185,401,SME,2025-06-06
T3466,384.63,185,729,Corporate,2025-06-06
T3489,176.59,185,512,Retail,2025-06-06
T3615,340.65,185,614,Retail,2025-06-06
T3753,328.05,185,518,Retail,2025-06-06
T4494,514.03,185,802,SME,2025-06-06
T4808,268.13,185,731,Corporate,2025-06-06
T0239,540.16,184,612,SME,2025-06-07
T0333,135.14,184,765,Corporate,2025-06-07
T0356,200.57,184,336,SME,2025-06-07
T2281,151.29,184,372,Retail,2025-06-07
T3503,57.98,184,352,SME,2025-06-07
T3867,299.3,184,794,Corporate,2025-06-07
T4629,107.09,184,796,Corporate,2025-06-07
T2380,382.95,183,407,Corporate,2025-06-08
T0173,114.27,182,422,Retail,2025-06-09
T0339,304.8,182,744,Retail,2025-06-09
T0407,732.56,182,583,Retail,2025-06-09
T0412,183.59,182,557,Retail,2025-06-09
T0530,105.59,182,451,Corporate,2025-06-09
T0630,130.87,182,443,Retail,2025-06-09
T0800,220.04,182,446,SME,2025-06-09
T1389,165.6,182,345,Corporate,2025-06-09
T1395,91.95,182,670,Corporate,2025-06-09
T1561,1088.51,182,613,Corporate,2025-06-09
T1659,489.71,182,355,Corporate,2025-06-09
T1980,435.12,182,599,SME,2025-06-09
T2090,13.3,182,787,Corporate,2025-06-09
T2515,238.33,182,373,Retail,2025-06-09
T2574,209.29,182,496,SME,2025-06-09
T2861,93.49,182,436,Corporate,2025-06-09
T3189,214.78,182,830,SME,2025-06-09
T3568,1162.46,182,789,SME,2025-06-09
T3721,883.67,182,691,Corporate,2025-06-09
T3792,123.74,182,465,SME,2025-06-09
T4054,21.02,182,762,SME,2025-06-09
T4141,204.57,182,430,SME,2025-06-09
T4225,182.15,182,651,Corporate,2025-06-09
T4500,650.42,182,750,Retail,2025-06-09
T4676,48.25,182,562,Corporate,2025-06-09
T4713,115.07,182,708,Retail,2025-06-09
T4727,73.14,182,584,SME,2025-06-09
T4742,881.39,182,562,Corporate,2025-06-09
T4926,252.96,182,406,Corporate,2025-06-09
T0068,249.93,181,518,Retail,2025-06-10
T0142,437.81,181,634,Retail,2025-06-10
T0256,247.16,181,425,Retail,2025-06-10
T0637,2040.65,181,584,SME,2025-06-10
T0846,413.34,181,396,Retail,2025-06-10
T0967,40.61,181,531,Retail,2025-06-10
T1710,112.63,181,374,SME,2025-06-10
T1854,2226.08,181,849,Retail,2025-06-10
T2162,92.04,181,818,SME,2025-06-10
T2226,175.01,181,491,SME,2025-06-10
T2307,104.79,181,657,SME,2025-06-10
T2327,1140.87,181,754,Retail,2025-06-10
T2384,163.84,181,516,Retail,2025-06-10
T2520,476.97,181,351,Corporate,2025-06-10
T2865,242.32,181,340,Corporate,2025-06-10
T3248,523.93,181,449,Corporate,2025-06-10
T3408,639.18,181,331,Retail,2025-06-10
T3578,690.71,181,780,SME,2025-06-10
T3724,1881.49,181,316,SME,2025-06-10
T4154,238.48,181,718,Retail,2025-06-10
T4229,698.09,181,350,Retail,2025-06-10
T4262,862.9,181,302,Corporate,2025-06-10
T4267,163.17,181,329,Corporate,2025-06-10
T4299,630.52,181,753,Retail,2025-06-10
T4545,346.52,181,749,Corporate,2025-06-10
T4761,587.37,181,620,SME,2025-06-10
T4785,739.86,181,367,Corporate,2025-06-10
T0251,109.68,180,357,SME,2025-06-11
T0297,334.12,180,692,SME,2025-06-11
T0457,260.51,180,361,Retail,2025-06-11
T0627,130.44,180,644,Corporate,2025-06-11
T0854,210.13,180,414,SME,2025-06-11
T1157,57.93,180,674,Retail,2025-06-11
T1272,569.86,180,370,SME,2025-06-11
T1379,99.1,180,477,SME,2025-06-11
T1472,249.28,180,847,Retail,2025-06-11
T1809,361.72,180,447,Corporate,2025-06-11
T2310,98.67,180,848,Retail,2025-06-11
T2326,1058.6,180,556,Retail,2025-06-11
T2641,150.75,180,462,Corporate,2025-06-11
T2731,912.49,180,477,Corporate,2025-06-11
T3125,62.68,180,644,Retail,2025-06-11
T3149,55.92,180,705,Retail,2025-06-11
T3177,259.86,180,657,SME,2025-06-11
T3183,745.81,180,529,Corporate,2025-06-11
T3326,59.69,180,499,Retail,2025-06-11
T3570,2041.5,180,801,Retail,2025-06-11
T3902,1352.81,180,316,Corporate,2025-06-11
T4056,227.71,180,731,Corporate,2025-06-11
T4170,85.09,180,607,Corporate,2025-06-11
T4639,148.43,180,305,Corporate,2025-06-11
T4736,593.15,180,747,SME,2025-06-11
T0118,53.13,179,303,SME,2025-06-12
T0463,218.04,179,553,Retail,2025-06-12
T0664,217.7,179,554,SME,2025-06-12
T0784,175.66,179,356,SME,2025-06-12
T0997,266.16,179,404,Retail,2025-06-12
T1117,169.25,179,798,Corporate,2025-06-12
T1181,607.35,179,414,SME,2025-06-12
T1351,68.61,179,469,SME,2025-06-12
T1377,95.52,179,356,SME,2025-06-12
T1549,291.92,179,352,SME,2025-06-12
T1660,785.66,179,402,Retail,2025-06-12
T1990,954.73,179,437,Corporate,2025-06-12
T2196,209.12,179,572,SME,2025-06-12
T2208,550.94,179,724,Retail,2025-06-12
T2357,26.89,179,383,Corporate,2025-06-12
T2562,338.35,179,442,SME,2025-06-12
T2820,248.23,179,519,SME,2025-06-12
T2884,471.73,179,317,SME,2025-06-12
T2939,305.18,179,479,Retail,2025-06-12
T3090,2072.95,179,390,Retail,2025-06-12
T3761,172.75,179,760,SME,2025-06-12
T3806,541.98,179,306,SME,2025-06-12
T3834,35.1,179,653,SME,2025-06-12
T3852,214.14,179,691,Corporate,2025-06-12
T3888,183.93,179,642,SME,2025-06-12
T3917,170.84,179,400,Retail,2025-06-12
T4132,351.24,179,730,Retail,2025-06-12
T4185,14.59,179,616,Retail,2025-06-12
T4316,353.75,179,627,Retail,2025-06-12
T4356,228.15,179,314,Retail,2025-06-12
T4477,229.51,179,464,SME,2025-06-12
T4576,81.39,179,547,SME,2025-06-12
T4714,403.19,179,376,Corporate,2025-06-12
T4841,1584.51,179,540,Corporate,2025-06-12
T4891,20.93,179,536,Corporate,2025-06-12
T0235,1043.0,178,740,Retail,2025-06-13
T0568,501.58,178,686,SME,2025-06-13
T0678,165.31,178,620,Corporate,2025-06-13
T0708,248.56,178,645,Retail,2025-06-13
T0714,42.83,178,593,Corporate,2025-06-13
T0755,231.52,178,679,Retail,2025-06-13
T1396,253.7,178,589,Corporate,2025-06-13
T1527,353.61,178,842,SME,2025-06-13
T1583,1039.97,178,715,Corporate,2025-06-13
T1782,536.65,178,663,Retail,2025-06-13
T2615,177.95,178,515,SME,2025-06-13
T2725,466.17,178,849,SME,2025-06-13
T2983,31.47,178,792,SME,2025-06-13
T3542,75.63,178,574,SME,2025-06-13
T3671,22.53,178,356,SME,2025-06-13
T3812,1421.07,178,490,SME,2025-06-13
T3860,195.35,178,707,Retail,2025-06-13
T4150,130.65,178,605,Corporate,2025-06-13
T4167,319.69,178,561,Retail,2025-06-13
T4264,145.2,178,607,Corporate,2025-06-13
T4334,232.36,178,744,SME,2025-06-13
T4435,209.0,178,564,Corporate,2025-06-13
T0948,2228.72,177,559,SME,2025-06-14
T2350,291.35,177,464,Corporate,2025-06-14
T3370,229.32,177,323,Corporate,2025-06-14
T3639,45.42,177,345,Corporate,2025-06-14
T4038,501.79,177,800,SME,2025-06-14
T4843,231.25,177,537,SME,2025-06-14
T1568,79.16,176,508,SME,2025-06-15
T2455,391.51,176,704,Retail,2025-06-15
T4071,22.93,176,584,Retail,2025-06-15
T4351,775.24,176,474,SME,2025-06-15
T0207,93.81,175,514,Corporate,2025-06-16
T0446,229.84,175,591,Retail,2025-06-16
T0764,123.26,175,364,Retail,2025-06-16
T0804,1217.72,175,465,Retail,2025-06-16
T1018,78.73,175,635,Corporate,2025-06-16
T1120,43.56,175,336,Retail,2025-06-16
T1358,67.29,175,620,SME,2025-06-16
T1364,251.75,175,672,Retail,2025-06-16
T1478,1416.03,175,534,Corporate,2025-06-16
T2390,163.26,175,660,Corporate,2025-06-16
T2438,116.41,175,533,Corporate,2025-06-16
T2439,455.99,175,496,Retail,2025-06-16
T2461,326.44,175,669,Retail,2025-06-16
T2580,1095.84,175,734,SME,2025-06-16
T2778,118.44,175,714,Retail,2025-06-16
T2908,323.21,175,327,Corporate,2025-06-16
T2934,688.61,175,631,SME,2025-06-16
T2977,163.72,175,408,SME,2025-06-16
T3475,254.81,175,335,SME,2025-06-16
T3734,128.15,175,582,Corporate,2025-06-16
T3749,399.74,175,515,Retail,2025-06-16
T3780,289.37,175,834,Corporate,2025-06-16
T3898,467.64,175,735,Corporate,2025-06-16
T4008,122.37,175,814,SME,2025-06-16
T4209,342.8,175,433,Retail,2025-06-16
T4406,346.89,175,502,Retail,2025-06-16
T4489,88.76,175,448,SME,2025-06-16
T4565,185.68,175,401,Retail,2025-06-16
T4662,212.35,175,576,SME,2025-06-16
T0282,486.66,174,525,Corporate,2025-06-17
T0417,208.17,174,809,Retail,2025-06-17
T0565,73.72,174,462,Corporate,2025-06-17
T0604,96.37,174,812,Retail,2025-06-17
T0736,337.48,174,312,Corporate,2025-06-17
T1425,94.03,174,761,Corporate,2025-06-17
T1448,961.12,174,679,Corporate,2025-06-17
T1630,181.33,174,750,SME,2025-06-17
T1810,297.6,174,535,Corporate,2025-06-17
T1852,444.66,174,468,Retail,2025-06-17
T1906,27.01,174,722,Corporate,2025-06-17
T1948,268.52,174,391,Corporate,2025-06-17
T2210,117.36,174,662,Corporate,2025-06-17
T2293,173.32,174,331,SME,2025-06-17
T2578,313.17,174,786,Retail,2025-06-17
T3060,210.31,174,513,Corporate,2025-06-17
T3138,227.01,174,567,Retail,2025-06-17
T3301,317.86,174,763,Retail,2025-06-17
T3638,75.41,174,577,SME,2025-06-17
T3757,1204.14,174,348,SME,2025-06-17
T3911,208.24,174,549,SME,2025-06-17
T3935,223.25,174,345,Corporate,2025-06-17
T4135,385.76,174,742,SME,2025-06-17
T4153,1675.46,174,442,Corporate,2025-06-17
T4243,309.38,174,558,SME,2025-06-17
T4305,321.16,174,429,Retail,2025-06-17
T4307,340.33,174,797,Corporate,2025-06-17
T4335,495.42,174,627,Corporate,2025-06-17
T4467,668.36,174,805,SME,2025-06-17
T4595,81.25,174,360,Retail,2025-06-17
T4728,615.12,174,608,Retail,2025-06-17
T0021,165.94,173,443,SME,2025-06-18
T0219,177.63,173,365,Retail,2025-06-18
T0402,891.36,173,754,SME,2025-06-18
T0726,74.9,173,329,Corporate,2025-06-18
T0845,100.09,173,611,Retail,2025-06-18
T0954,383.17,173,676,Corporate,2025-06-18
T0973,109.57,173,409,Retail,2025-06-18
T1115,88.95,173,483,Corporate,2025-06-18
T1635,721.81,173,779,SME,2025-06-18
T1915,267.04,173,351,Retail,2025-06-18
T2014,1562.87,173,509,Corporate,2025-06-18
T2230,208.26,173,632,Corporate,2025-06-18
T2546,412.42,173,335,Corporate,2025-06-18
T2764,52.74,173,428,SME,2025-06-18
T2794,134.15,173,537,Retail,2025-06-18
T2922,109.42,173,628,Corporate,2025-06-18
T3131,429.05,173,799,Retail,2025-06-18
T3153,378.29,173,724,Corporate,2025-06-18
T3454,92.25,173,748,SME,2025-06-18
T3741,776.11,173,561,SME,2025-06-18
T3766,76.16,173,439,SME,2025-06-18
T3827,527.78,173,337,Retail,2025-06-18
T3830,394.49,173,693,SME,2025-06-18
T3848,23.03,173,392,Corporate,2025-06-18
T4341,273.44,173,554,Retail,2025-06-18
T4349,235.63,173,407,SME,2025-06-18
T4367,310.2,173,515,Corporate,2025-06-18
T4390,279.11,173,708,SME,2025-06-18
T4601,190.98,173,623,Corporate,2025-06-18
T4614,78.98,173,365,SME,2025-06-18
T4675,273.2,173,692,SME,2025-06-18
T0343,406.27,172,527,Retail,2025-06-19
T0582,295.44,172,680,Retail,2025-06-19
T0695,1044.46,172,313,Retail,2025-06-19
T0795,252.0,172,682,Retail,2025-06-19
T0815,193.17,172,422,SME,2025-06-19
T0955,55.57,172,358,SME,2025-06-19
T1236,155.42,172,693,Corporate,2025-06-19
T1248,404.23,172,509,SME,2025-06-19
T1456,751.07,172,838,Retail,2025-06-19
T1848,611.96,172,832,Corporate,2025-06-19
T2093,170.86,172,606,SME,2025-06-19
T2209,44.67,172,562,Retail,2025-06-19
T2252,472.19,172,827,Corporate,2025-06-19
T2789,58.65,172,736,Corporate,2025-06-19
T2809,2563.45,172,306,Corporate,2025-06-19
T2937,821.74,172,513,Corporate,2025-06-19
T3242,255.47,172,364,SME,2025-06-19
T3380,10.0,172,466,SME,2025-06-19
T4596,594.39,172,695,Retail,2025-06-19
T4821,69.89,172,478,Retail,2025-06-19
T4989,49.93,172,804,Retail,2025-06-19
T0016,153.45,171,554,Corporate,2025-06-20
T0137,249.0,171,740,SME,2025-06-20
T0288,239.8,171,823,Retail,2025-06-20
T0966,515.57,171,534,Retail,2025-06-20
T1101,157.87,171,479,Corporate,2025-06-20
T1479,1043.24,171,838,SME,2025-06-20
T1624,801.67,171,784,Retail,2025-06-20
T1868,91.19,171,836,SME,2025-06-20
T2020,270.85,171,317,Retail,2025-06-20
T2719,185.78,171,693,Retail,2025-06-20
T3044,272.18,171,420,Corporate,2025-06-20
T3132,200.6,171,654,Corporate,2025-06-20
T3784,382.12,171,565,Corporate,2025-06-20
T3870,222.33,171,367,Corporate,2025-06-20
T3936,180.76,171,429,Retail,2025-06-20
T3967,318.56,171,830,Corporate,2025-06-20
T3992,41.88,171,730,SME,2025-06-20
T4416,89.07,171,801,SME,2025-06-20
T4427,279.68,171,727,Retail,2025-06-20
T4485,551.82,171,728,SME,2025-06-20
T4860,244.63,171,747,Corporate,2025-06-20
T4970,42.42,171,690,Retail,2025-06-20
T1146,265.08,170,734,Retail,2025-06-21
T2148,71.92,170,342,Retail,2025-06-21
T2264,29.49,170,448,Retail,2025-06-21
T2283,298.01,170,725,Retail,2025-06-21
T3538,415.15,170,304,SME,2025-06-21
T3649,596.18,170,450,Corporate,2025-06-21
T4625,221.09,170,691,Retail,2025-06-21
T4900,113.7,170,665,SME,2025-06-21
T1287,99.35,169,351,SME,2025-06-22
T2274,434.31,169,794,Corporate,2025-06-22
T3697,484.24,169,835,SME,2025-06-22
T0234,503.09,168,442,SME,2025-06-23
T0458,1403.03,168,848,Corporate,2025-06-23
T0545,85.11,168,440,SME,2025-06-23
T0806,194.29,168,301,SME,2025-06-23
T0878,519.95,168,744,Corporate,2025-06-23
T1113,239.23,168,328,SME,2025-06-23
T1370,805.34,168,831,Retail,2025-06-23
T1592,563.87,168,652,SME,2025-06-23
T1668,118.29,168,370,SME,2025-06-23
T1732,42.68,168,488,Retail,2025-06-23
T1840,1182.3,168,401,SME,2025-06-23
T1879,26.69,168,446,Retail,2025-06-23
T2150,61.19,168,604,Corporate,2025-06-23
T2513,80.34,168,841,SME,2025-06-23
T2539,11.97,168,428,Retail,2025-06-23
T2666,375.78,168,527,Retail,2025-06-23
T2685,143.67,168,401,Corporate,2025-06-23
T2755,393.45,168,772,SME,2025-06-23
T2871,129.07,168,467,Retail,2025-06-23
T2912,80.68,168,707,Retail,2025-06-23
T2927,479.51,168,623,SME,2025-06-23
T2990,736.82,168,537,SME,2025-06-23
T2994,133.29,168,753,Corporate,2025-06-23
T2996,596.75,168,513,Retail,2025-06-23
T3191,229.19,168,675,Corporate,2025-06-23
T3272,392.36,168,848,Retail,2025-06-23
T3658,66.42,168,343,Corporate,2025-06-23
T3791,99.0,168,753,SME,2025-06-23
T4189,252.04,168,811,SME,2025-06-23
T4609,313.05,168,832,Corporate,2025-06-23
T4832,659.68,168,748,Retail,2025-06-23
T4912,215.71,168,528,SME,2025-06-23
T4945,1046.5,168,796,SME,2025-06-23
T4947,180.82,168,379,Corporate,2025-06-23
T0201,148.77,167,748,Corporate,2025-06-24
T0317,296.89,167,504,Retail,2025-06-24
T0629,121.01,167,346,Retail,2025-06-24
T0754,1812.9,167,346,Retail,2025-06-24
T1243,93.36,167,773,SME,2025-06-24
T1334,341.79,167,557,Corporate,2025-06-24
T1595,211.35,167,372,SME,2025-06-24
T1733,166.61,167,645,Corporate,2025-06-24
T1837,254.35,167,365,Retail,2025-06-24
T2007,230.67,167,825,Retail,2025-06-24
T2154,675.29,167,329,Corporate,2025-06-24
T2335,278.66,167,709,SME,2025-06-24
T2398,1857.18,167,629,Retail,2025-06-24
T3045,253.5,167,843,Corporate,2025-06-24
T3051,486.3,167,467,Corporate,2025-06-24
T3099,583.27,167,698,Retail,2025-06-24
T3324,115.01,167,544,SME,2025-06-24
T3420,112.32,167,538,Retail,2025-06-24
T3556,72.51,167,485,SME,2025-06-24
T3609,244.95,167,403,Corporate,2025-06-24
T3886,336.58,167,423,Retail,2025-06-24
T4089,243.98,167,551,SME,2025-06-24
T4156,86.51,167,727,Corporate,2025-06-24
T4223,145.08,167,509,SME,2025-06-24
T4231,257.47,167,609,Corporate,2025-06-24
T4258,219.16,167,523,Corporate,2025-06-24
T4585,644.44,167,751,Corporate,2025-06-24
T4986,167.64,167,592,SME,2025-06-24
T0306,799.72,166,414,Corporate,2025-06-25
T0526,156.6,166,819,Corporate,2025-06-25
T0890,1072.84,166,328,Corporate,2025-06-25
T1098,359.77,166,664,Corporate,2025-06-25
T1267,418.0,166,585,Corporate,2025-06-25
T1380,178.03,166,709,SME,2025-06-25
T1550,384.22,166,503,SME,2025-06-25
T1805,473.63,166,685,Corporate,2025-06-25
T2086,118.19,166,517,SME,2025-06-25
T2269,105.06,166,338,Corporate,2025-06-25
T2347,500.07,166,399,Retail,2025-06-25
T2403,97.01,166,522,Corporate,2025-06-25
T2654,280.83,166,584,Retail,2025-06-25
T2669,350.34,166,523,Corporate,2025-06-25
T3560,373.35,166,522,Corporate,2025-06-25
T3623,87.93,166,345,SME,2025-06-25
T4063,105.78,166,845,SME,2025-06-25
T4642,120.47,166,330,Retail,2025-06-25
T4824,191.67,166,514,Corporate,2025-06-25
T4866,630.57,166,682,Retail,2025-06-25
T0429,282.85,165,704,SME,2025-06-26
T0699,86.01,165,588,SME,2025-06-26
T0720,126.55,165,692,Corporate,2025-06-26
T0722,1431.55,165,616,SME,2025-06-26
T0752,114.73,165,849,Retail,2025-06-26
T1102,1091.72,165,448,Corporate,2025-06-26
T1205,687.27,165,695,Retail,2025-06-26
T1280,420.5,165,603,Corporate,2025-06-26
T1309,159.21,165,836,SME,2025-06-26
T1460,400.68,165,822,Retail,2025-06-26
T1520,406.39,165,305,SME,2025-06-26
T1627,596.97,165,481,SME,2025-06-26
T1897,747.43,165,479,Retail,2025-06-26
T1968,345.72,165,312,SME,2025-06-26
T2049,40.98,165,777,SME,2025-06-26
T2300,202.79,165,613,Retail,2025-06-26
T2474,235.33,165,380,Corporate,2025-06-26
T2981,209.55,165,690,Retail,2025-06-26
T3171,241.9,165,847,Corporate,2025-06-26
T3477,204.22,165,425,SME,2025-06-26
T3878,65.34,165,407,Retail,2025-06-26
T4148,172.06,165,506,SME,2025-06-26
T4845,244.83,165,331,Corporate,2025-06-26
T4991,144.66,165,486,Retail,2025-06-26
T0373,584.49,164,510,SME,2025-06-27
T0381,190.56,164,457,Retail,2025-06-27
T1154,295.24,164,579,Corporate,2025-06-27
T1321,75.92,164,538,SME,2025-06-27
T1651,483.49,164,533,Retail,2025-06-27
T1873,1668.4,164,410,Retail,2025-06-27
T2227,3075.58,164,466,Retail,2025-06-27
T2540,119.38,164,839,Retail,2025-06-27
T2614,31.71,164,441,SME,2025-06-27
T3040,424.17,164,665,Corporate,2025-06-27
T3341,173.06,164,432,SME,2025-06-27
T3357,208.65,164,576,SME,2025-06-27
T3702,496.63,164,684,SME,2025-06-27
T4134,82.58,164,744,Corporate,2025-06-27
T4602,60.84,164,636,Corporate,2025-06-27
T0253,896.71,163,585,Corporate,2025-06-28
T0471,165.16,163,481,Retail,2025-06-28
T1941,219.09,163,533,SME,2025-06-28
T1954,138.31,163,711,SME,2025-06-28
T2314,80.9,163,698,SME,2025-06-28
T3014,134.75,163,487,Retail,2025-06-28
T3455,182.37,163,538,SME,2025-06-28
T3523,294.94,163,540,Retail,2025-06-28
T3725,342.19,163,639,SME,2025-06-28
T4445,38.37,163,608,SME,2025-06-28
T1661,522.6,162,568,Retail,2025-06-29
T2037,114.88,162,767,Corporate,2025-06-29
T2664,353.35,162,634,Corporate,2025-06-29
T3450,544.56,162,513,Retail,2025-06-29
T0177,140.74,161,657,SME,2025-06-30
T0385,104.34,161,620,SME,2025-06-30
T0496,450.51,161,310,Retail,2025-06-30
T0517,541.64,161,774,Retail,2025-06-30
T0631,245.67,161,384,SME,2025-06-30
T0679,82.93,161,432,Corporate,2025-06-30
T1232,246.85,161,388,SME,2025-06-30
T1388,262.46,161,380,Retail,2025-06-30
T1511,190.68,161,840,Retail,2025-06-30
T1604,194.93,161,370,SME,2025-06-30
T1673,62.13,161,632,Retail,2025-06-30
T1748,1997.01,161,394,SME,2025-06-30
T1776,82.94,161,678,Corporate,2025-06-30
T1923,70.25,161,331,SME,2025-06-30
T1947,229.35,161,380,Corporate,2025-06-30
T1973,648.86,161,736,Retail,2025-06-30
T2087,327.94,161,719,Corporate,2025-06-30
T2375,118.73,161,835,Corporate,2025-06-30
T2584,608.81,161,633,Corporate,2025-06-30
T2844,779.36,161,484,Corporate,2025-06-30
T3175,66.93,161,806,SME,2025-06-30
T3200,740.06,161,598,SME,2025-06-30
T3398,440.96,161,647,Corporate,2025-06-30
T3534,537.83,161,479,Corporate,2025-06-30
T3678,1332.05,161,300,Corporate,2025-06-30
T3986,779.2,161,594,SME,2025-06-30
T4119,466.87,161,450,Corporate,2025-06-30
T4553,175.08,161,574,Corporate,2025-06-30
T4649,537.46,161,478,Retail,2025-06-30
T4817,46.91,161,439,SME,2025-06-30
T0348,49.24,160,400,SME,2025-07-01
T0416,377.85,160,779,Corporate,2025-07-01
T0603,43.16,160,364,Retail,2025-07-01
T0748,406.94,160,633,Retail,2025-07-01
T0976,278.44,160,694,SME,2025-07-01
T2035,45.3,160,632,Retail,2025-07-01
T2055,352.6,160,549,SME,2025-07-01
T2116,185.71,160,506,Retail,2025-07-01
T2173,179.62,160,582,Retail,2025-07-01
T2551,218.07,160,614,SME,2025-07-01
T2647,134.6,160,519,Corporate,2025-07-01
T3412,42.06,160,300,Corporate,2025-07-01
T3533,132.75,160,764,Corporate,2025-07-01
T3626,480.18,160,566,Retail,2025-07-01
T3717,1532.12,160,826,SME,2025-07-01
T3933,40.22,160,657,Corporate,2025-07-01
T4372,92.31,160,501,SME,2025-07-01
T4402,53.53,160,580,SME,2025-07-01
T4772,293.28,160,673,SME,2025-07-01
T0229,280.13,159,805,SME,2025-07-02
T0232,64.19,159,308,SME,2025-07-02
T0486,404.11,159,589,Retail,2025-07-02
T0860,563.18,159,820,Retail,2025-07-02
T0916,880.36,159,638,Corporate,2025-07-02
T1128,353.38,159,551,Corporate,2025-07-02
T1296,222.13,159,755,SME,2025-07-02
T1658,237.4,159,471,Retail,2025-07-02
T2359,411.85,159,677,Corporate,2025-07-02
T2408,512.92,159,455,SME,2025-07-02
T2464,74.29,159,432,Retail,2025-07-02
T2622,137.94,159,529,Corporate,2025-07-02
T2699,438.77,159,458,SME,2025-07-02
T2766,74.64,159,654,Retail,2025-07-02
T3157,410.64,159,372,Corporate,2025-07-02
T3235,73.16,159,500,SME,2025-07-02
T3710,127.5,159,538,SME,2025-07-02
T3733,328.51,159,754,Retail,2025-07-02
T4164,141.61,159,413,Corporate,2025-07-02
T4197,915.36,159,814,Retail,2025-07-02
T4323,461.8,159,596,Corporate,2025-07-02
T4543,120.23,159,569,Retail,2025-07-02
T4861,79.07,159,559,Retail,2025-07-02
T4892,181.42,159,414,SME,2025-07-02
T4957,196.69,159,446,Retail,2025-07-02
T0590,660.53,158,805,SME,2025-07-03
T0949,889.4,158,369,SME,2025-07-03
T1029,149.67,158,360,Retail,2025-07-03
T1142,89.31,158,480,Retail,2025-07-03
T1158,85.87,158,680,SME,2025-07-03
T1165,135.5,158,325,Corporate,2025-07-03
T1392,20.52,158,801,Retail,2025-07-03
T1636,150.2,158,654,SME,2025-07-03
T1818,95.86,158,609,Corporate,2025-07-03
T2179,200.52,158,712,Retail,2025-07-03
T2721,188.35,158,836,SME,2025-07-03
T3718,350.06,158,456,Corporate,2025-07-03
T3983,295.34,158,324,Retail,2025-07-03
T4096,198.58,158,508,Corporate,2025-07-03
T4214,209.11,158,801,SME,2025-07-03
T4855,173.38,158,640,Retail,2025-07-03
T0514,4528.62,157,391,Corporate,2025-07-04
T1245,34.31,157,486,Retail,2025-07-04
T1415,324.16,157,453,Corporate,2025-07-04
T1436,85.53,157,821,Retail,2025-07-04
T1874,298.25,157,830,SME,2025-07-04
T1942,496.5,157,680,SME,2025-07-04
T2254,118.03,157,726,Corporate,2025-07-04
T2303,57.27,157,545,Corporate,2025-07-04
T2377,530.75,157,675,SME,2025-07-04
T2620,86.96,157,847,SME,2025-07-04
T2942,179.45,157,378,SME,2025-07-04
